replicate_id,n_samples,mcc
77,309,0.029139490857785097
78,307,-0.0035343407350578605
79,309,0.016869849710826917
80,283,0.05660049052861625
81,302,0.007516830658474458
82,310,0.01941310486093593
83,308,0.026734190742192278
84,306,0.025403121515370355
85,310,0.026148818018424537
86,309,0.04917077440156266
87,308,0.0072073125010735095
88,307,0.010393240591534856
89,303,-0.0027492940644346323
90,307,-0.017668490030471475
91,309,-0.03069114133513141
92,307,0.011030646201878339
93,289,-0.10693341722992868
94,304,0.0589980893344964
95,305,-0.012297743100483469
96,304,-0.01543033499620919
97,304,0.04564845964543917
98,310,-0.01967858420041179
99,304,-0.01809404440453073
100,269,-0.16318527725132925
101,310,0.05174336838042219
102,279,0.040147499864991984
103,307,0.002866772805974077
104,307,0.002791572886156056
105,309,0.002685366226350972
106,310,-0.051856297884173154
107,310,-0.012935842095105548
108,304,0.01201267780816099
109,303,0.04831471913730146
110,302,0.0
111,278,-0.075588538463699
112,308,0.013041013273932527
113,309,0.03546700974842469
114,309,0.002831895149797359
115,292,-0.06956925050823914
116,309,0.01041826986037301
117,284,-0.06898619304228319
118,296,0.050145077054939334
119,307,-0.010393240591534856
120,307,0.016019821863235358
121,300,0.04269035101666217
122,308,0.07113429940295786
123,306,0.012023996110377811
124,308,-0.019530405655620895
125,307,0.07494639607907179
126,308,0.028016871864796553
127,278,-0.12827693328685819
128,308,0.05874038947399562
129,285,-0.023779277934737643
130,305,0.0035830192285541173
131,307,0.04806150542186632
132,309,0.02249741683450371
133,293,-0.002613785928988316
134,277,0.08175438381274738
135,303,-0.003399878276075559
136,281,-0.004339221795639509
137,275,-0.12564755042000395
138,272,0.19866081704506222
139,309,-0.015947978089262432
140,308,0.05936102091749843
141,307,0.036750186916730467
142,269,-0.11888596662257465
143,307,-0.016607143212922476
144,309,-0.010169470183537768
145,308,0.026115358224785397
146,305,-0.0956019395831203
147,304,0.025661053339441433
148,308,-0.020265266914783163
149,310,-0.026574700172636696
150,279,0.08502954729906574
151,310,0.0838779505883169
152,269,0.13936685164991783
153,305,-0.02182775818205788
154,289,-0.06251468088730582
155,279,-0.15710367355924576
156,308,0.026734190742192278
157,306,0.024713880764392616
158,303,0.02070909658930104
159,276,0.13538928132109246
160,308,0.03262265114153735
161,304,-0.0042725802883445815
162,283,-0.10778080748128412
163,302,0.06003069019782369
164,308,-0.005927858283579822
165,278,-0.08841704601517958
166,308,0.07815972628859157
167,278,-0.1686368243958996
168,307,0.01687289878664619
169,308,-0.0007212386936848681
170,303,-0.03575489002843123
171,308,0.025517490146687298
172,274,-0.16503751391143756
173,308,0.03258383609222635
174,310,-0.006478091700511684
175,302,-0.009121023471429138
176,308,0.01974239714499056
177,306,-0.0011271009546068758
178,294,0.04966330814808905
179,308,0.06494054168326638
180,308,-0.013097939266856332
181,309,0.002984212405714697
182,298,0.05106364736436283
183,307,-0.016801782825132446
184,303,0.015626529767109723
185,306,0.01981374560051479
186,307,-0.016668965225777627
187,302,0.031639782483842416
188,303,0.061930990325936186
189,302,0.06378467202269544
190,274,-0.12005501048474188
