replicate_id,n_samples,mcc
355,307,-0.048894359366648786
356,274,0.06556885404479473
357,247,-0.13975266593683955
358,307,-0.0077217140987717765
359,276,0.09635917895025653
360,278,-0.2519866027965406
361,241,0.1124226292466362
362,300,-0.05644826076546363
363,287,-0.1718676243297571
364,304,0.012165340288621262
365,275,0.0265886129007625
366,247,0.31636468408382956
367,246,-0.07826927015722876
368,275,-0.09657932625487552
369,306,-0.03322075256769599
370,305,-0.07535484121889174
371,305,0.025142862513829682
372,278,-0.21661517991726312
373,276,0.04443172014411616
374,243,0.1760681686165901
375,307,-0.013984119236335598
376,268,0.0382756394561462
377,273,0.10486470538165692
378,246,-0.08462308130930252
379,308,-0.0903758951611304
380,274,0.005458111291856265
381,277,-0.04357837355352366
382,308,-0.08441736418987363
383,274,0.06068106238416914
384,273,-0.0333808034237688
385,274,0.005458111291856265
386,242,-0.007494234055698027
387,307,-0.034599191977656804
388,243,-0.11229171821148747
389,273,0.05722340687169046
390,242,-0.10117518101768394
391,307,-0.061820657746387155
392,278,-0.1738152000260934
393,278,-0.21655624136538218
394,277,0.06659495709236476
395,306,-0.1251077348491382
396,307,-0.06805440009355625
397,306,-0.12327608673979762
398,308,-0.08434014396867644
399,274,-0.06148045182282325
